Predicted
3372.0562
3368.784
3360.696
3342.8787
3318.0264
3295.3643
3276.6296
3261.1794
3249.1365
3244.1216
3235.9626
3217.1904
3196.4133
3161.9045
3118.1814
3068.8381
3026.6938
2990.7673
2963.6792
2941.6843
2926.992
2916.305
2911.5383
2917.3394
2921.8008
2928.8687
2936.9321
2947.0828
2957.8428
2972.9624
2987.3308
2998.3599
3008.0127
3014.1812
3019.55
3019.106
3000.072
2972.6157
2934.8125
2899.4758
2870.548
2848.6636
2831.92
2821.5862
2821.6384
2828.3872
2838.3262
2847.4272
2859.391
2868.4119
2872.3457
2869.1926
2863.6997
2856.6353
2852.223
2846.044
2841.8508
2841.049
2845.208
2851.8718
2858.765
2871.3022
2880.685
2888.7258
2890.36
2893.528
2891.5078
2885.6416
2876.5352
2863.623
2850.2734
2842.304
2842.1858
2845.4824
2849.7478
2852.1511
2856.4873
2862.2244
2880.6348
2897.68
2913.0288
2923.1565
2920.139
2893.5256
2865.309
2851.9595
2845.741
2838.1572
2831.3752
2825.3613
2825.8293
2833.7659
2847.4746
2859.2844
2868.9236
2880.9949
2891.4583
2897.7842
2900.7976
2899.593
2894.9485
2902.0017
2906.4695
2912.7026
2920.1853
2926.521
2931.8347
2936.3936
2941.0977
2945.0408
2944.4524
2944.712
2941.9697
2939.003
2930.7917
2921.3542
2914.6726
2914.9766
2920.2712
2927.6348
2935.3848
2943.7505
2951.5774
2953.3542
2952.691
2962.3975
2979.3997
2995.5269
3003.9155
3009.6892
3007.113
3001.9846
2994.3828
2981.1606
2968.6838
2956.3218
2951.9724
2952.8074
2963.287
2988.3274
3020.3835
3053.8289
3082.5159
3106.238
3124.011
3122.6245
3116.0657
3107.9849
3095.5005
3082.5073
3073.5706
3071.4375
3076.816
3092.3938
3116.303
3137.2473
3156.9294
3172.597
3178.3916
3176.6792
3172.3984
3170.004
3169.1086
3179.896
3195.848
3217.9514
3241.2932
3264.516
3294.756
3326.2546
3350.6414
3364.733
3367.7122
3358.169
3345.5505
3334.1743
3319.8848
3301.877
3283.9238
3272.7905
3271.2566
3277.696
3280.465
3263.4463
3228.4841
3187.5278
3151.8132
3122.01
3097.1106
3075.7104
3059.8467
3053.1855
3054.7703
3057.4812
3052.8804
3053.3477
3050.4214
3044.3613
3034.9836
3023.3093
3017.8315
3014.866
3014.4902
3007.6528
2999.1443
2987.289
2971.6033
2957.1902
2937.893
2909.1697
2850.5955
2776.3499
2702.094
2637.9517
2586.696
2549.0298
2517.2373
2498.05
2486.7966
2486.9019
2492.1892
2496.6267
2503.0037
2509.8354
2515.3682
2518.2532
2518.6946
2515.028
2505.1294
2492.3696
2482.0325
2470.8196
2462.3257
2455.6118
2445.4163
2433.3997
2415.7014
2395.6572
2376.0105
2359.1184
2343.688
2331.5598
