Predicted
3512.8623
3508.3755
3508.0732
3508.4905
3513.59
3520.1843
3524.301
3531.6255
3538.1218
3546.079
3554.03
3563.308
3576.3794
3583.4907
3589.8296
3595.3086
3608.401
3619.0327
3616.3713
3600.405
3575.9988
3545.4854
3519.537
3495.5024
3470.1143
3445.1755
3420.452
3399.3574
3380.959
3364.9973
3358.2004
3353.685
3352.4912
3348.9055
3349.4387
3353.959
3366.7156
3386.0364
3405.2622
3423.8657
3452.433
3485.1536
3515.7424
3545.2852
3574.4912
3598.4626
3616.23
3622.7341
3627.4429
3624.8794
3620.1523
3609.7625
3597.4746
3588.5432
3586.3538
3592.1343
3604.9626
3625.4536
3654.565
3684.31
3710.7068
3734.4854
3750.7302
3766.321
3778.2378
3784.7537
3782.084
3768.4478
3745.085
3718.1094
3688.1646
3665.6475
3648.5579
3637.9597
3633.3682
3629.2947
3628.35
3626.2966
3624.3381
3615.1125
3599.858
3579.43
3561.7554
3530.866
3494.7812
3459.53
3433.4272
3416.7598
3410.7327
3410.8818
3414.3042
3421.1323
3438.876
3464.5674
3495.2334
3527.2227
3556.0264
3580.947
3604.2578
3641.7837
3647.0605
3635.361
3619.1543
3604.3804
3592.0056
3586.0447
3586.5627
3596.4585
3609.9487
3625.0242
3632.6267
3638.1074
3637.1458
3632.356
3629.7205
3629.3857
3627.5112
3623.8564
3617.781
3618.2798
3621.3176
3622.7407
3627.373
3633.7163
3643.243
3652.6807
3659.3376
3666.103
3672.4321
3676.8523
3681.4375
3682.8042
3684.772
3678.1975
3666.0505
3658.834
3659.12
3670.8884
3689.206
3712.6306
3734.7668
3746.2156
3740.5557
3729.0598
3718.9622
3703.6096
3689.4805
3675.3196
3660.74
3646.527
3635.3267
3625.66
3619.0527
3616.4934
3617.3125
3619.5625
3625.9019
3638.691
3653.2378
3667.5647
3682.3943
3694.74
3705.3245
3711.053
3711.5664
3705.178
3695.454
3685.5786
3671.6936
3663.03
3657.0137
3656.8882
3662.682
3674.2556
3684.9175
3702.9326
3723.1052
3743.5771
3762.9575
3777.8857
3784.9177
3784.6042
3778.2087
3756.824
3728.24
3695.135
3666.3906
3638.5156
3611.4136
3588.5254
3575.1997
3568.1658
3564.2026
3565.4658
3570.2964
3577.6162
3580.4036
3576.3638
3567.6995
3548.0032
3524.5044
3503.0935
3486.2595
3489.4375
3504.0571
3520.9783
3538.578
3560.723
3583.8135
3606.9238
3625.9678
3638.4846
3642.9697
3640.7322
3635.713
3626.4226
3613.6018
3608.627
3619.4438
3634.7
3651.7612
3666.3567
3683.0452
3697.9104
3716.9978
3737.055
3759.461
3784.1501
3814.3845
3843.6062
3869.818
3888.0476
3902.4204
3912.4214
3913.717
3906.2678
3891.0269
3865.7034
3837.1677
3808.4058
3780.7078
3754.0608
