Predicted
1239.815
1246.3025
1252.6641
1258.9176
1265.7046
1272.4979
1278.522
1284.2318
1289.551
1293.4911
1295.573
1298.1682
1300.8489
1305.7003
1311.9221
1318.104
1325.7202
1332.3142
1340.3937
1348.3779
1356.3867
1366.4181
1377.7915
1390.633
1403.9644
1419.2554
1434.9504
1450.5428
1464.0662
1474.9718
1483.4613
1490.8588
1497.4542
1503.3943
1509.3625
1515.1632
1520.327
1526.1942
1531.6631
1536.8394
1540.5287
1542.7167
1544.9089
1548.4866
1552.803
1556.7917
1559.9478
1560.9856
1561.2479
1559.6628
1558.21
1555.6124
1552.5092
1550.0582
1550.4424
1552.0656
1554.8762
1559.2325
1564.8142
1570.5583
1576.0219
1580.9772
1584.7383
1586.9996
1588.276
1588.8406
1585.4469
1579.7977
1572.6664
1563.7507
1554.4943
1546.3821
1536.5009
1526.2582
1518.0748
1510.8676
1505.6211
1500.9196
1497.8622
1495.5892
1494.9984
1494.7692
1495.2197
1494.6469
1494.1382
1494.5636
1496.6158
1498.6921
1501.2478
1503.6887
1506.4493
1509.1522
1509.3291
1507.4698
1503.1803
1497.4149
1491.6073
1484.9968
1478.3202
1471.579
1463.9697
1459.294
1455.8488
1455.399
1457.2949
1460.0132
1463.6211
1467.7993
1472.4193
1477.3187
1481.2437
1482.5765
1481.948
1481.3715
1481.316
1482.464
1484.1058
1486.2876
1488.7001
1491.3582
1494.5626
1499.203
1505.0441
1510.7821
1517.7441
1525.7687
1533.1881
1539.888
1546.1948
1551.4661
1556.5549
1559.8499
1562.8055
1566.0558
1570.2294
1577.2406
1588.287
1601.8856
1615.4081
1629.2239
1642.1504
1654.6367
1665.4501
1673.8966
1681.7272
1688.6959
1694.5934
1699.3837
1703.4985
1706.9844
1709.9137
1712.5846
1715.9076
1719.3173
1721.9052
1725.2097
1728.4979
1732.5532
1738.0509
1743.4604
1749.8279
1756.0621
1761.6892
1767.756
1773.3292
1778.2118
1782.2135
1786.1584
1790.2538
1795.2728
1799.9268
1804.6709
1809.3229
1812.0186
1813.9458
1816.202
1818.2798
1820.4495
1822.6808
1826.3284
1833.3162
1840.7917
1848.016
1854.2063
1859.3228
1863.1531
1866.5221
1870.0543
1871.1077
1871.4128
1871.5132
1870.7972
1869.6412
1867.7753
1866.6884
1865.3553
1863.5139
1858.883
1853.3667
1848.0624
1845.3954
1842.7859
1839.54
1835.956
1832.8612
1827.5332
1820.9414
1815.1141
1807.9978
1801.6234
1795.1868
1789.4573
1783.3196
1776.7775
1769.254
1763.1432
1758.31
1755.4569
1754.2323
1752.2253
1749.3369
1745.1912
1742.9617
1743.3843
1745.0684
1747.6215
1751.3635
1755.1696
1758.9862
1762.7565
1766.4932
1769.4777
1772.2593
1774.5068
1775.1705
1775.4313
1776.535
1777.2814
1778.1278
1779.2333
1781.6282
1785.7545
