Predicted
1652.2563
1652.7286
1652.0394
1649.3201
1644.5933
1639.2979
1633.4489
1627.1276
1623.2466
1621.5615
1611.3138
1593.1057
1569.8763
1541.8317
1514.7631
1488.6232
1466.474
1447.7657
1434.027
1424.795
1417.8588
1412.9424
1409.654
1406.7092
1402.3867
1397.5424
1391.7174
1385.9829
1379.98
1376.3087
1374.7859
1374.6555
1378.051
1382.4698
1386.0166
1388.8428
1391.0687
1392.5736
1392.7552
1391.65
1391.6471
1392.4554
1394.3503
1396.9669
1400.1404
1402.202
1405.6064
1409.626
1413.465
1416.7432
1418.9604
1420.5477
1420.3125
1419.9366
1419.2316
1417.1714
1415.4553
1414.5249
1415.7404
1418.9342
1423.3904
1431.5352
1442.9972
1455.6783
1468.4727
1479.5758
1487.5549
1491.1877
1492.7107
1491.5962
1491.4182
1490.4048
1488.6919
1486.9294
1485.1656
1483.4635
1483.301
1483.452
1484.7083
1485.6833
1486.6669
1486.4014
1483.7203
1477.201
1469.3606
1462.3314
1456.6858
1450.7946
1446.7865
1444.5044
1443.1776
1442.6393
1445.0118
1450.8036
1459.1998
1468.9719
1477.422
1484.9241
1492.3865
1502.1244
1506.2177
1511.5018
1517.4369
1524.383
1530.6312
1536.2833
1541.7728
1547.1909
1553.3109
1560.1908
1570.6655
1583.4478
1596.613
1609.6079
1624.3289
1638.2374
1650.2699
1659.2822
1667.2081
1675.5435
1686.2003
1694.4365
1694.914
1689.607
1680.856
1669.6077
1657.2448
1645.102
1633.9321
1624.0496
1615.4172
1607.7091
1603.7606
1600.6833
1597.5309
1595.5176
1594.4404
1593.1204
1592.5604
1592.5063
1594.466
1599.0112
1601.762
1602.2898
1602.925
1604.841
1607.9501
1612.3557
1613.1545
1612.092
1611.5292
1611.1747
1611.4744
1611.3126
1611.3202
1610.9519
1611.4697
1612.306
1613.2734
1614.37
1615.3462
1615.4573
1615.7727
1616.4672
1617.6194
1618.3666
1619.5297
1621.1152
1622.3864
1625.0413
1628.2644
1632.0206
1635.6969
1640.96
1647.7656
1657.4451
1669.5603
1682.9698
1697.0663
1710.8518
1721.135
1726.9688
1729.0374
1725.183
1716.0928
1701.3297
1686.4692
1671.0664
1658.678
1648.2117
1642.5901
1640.1428
1641.2051
1642.5349
1644.7313
1650.6847
1657.4528
1665.9495
1675.8928
1685.5703
1693.7435
1701.6444
1707.4114
1711.5063
1714.2753
1714.2322
1715.6405
1717.4518
1718.814
1720.4147
1722.8761
1722.1448
1716.9137
1710.0583
1703.3912
1699.9795
1698.7181
1699.3793
1704.1891
1711.2129
1721.192
1730.8815
1740.0028
1748.6758
1757.9244
1769.2124
1781.2692
1792.2222
1802.7339
1811.9304
1819.2117
1824.4092
1828.76
1831.6431
1831.0326
1826.688
1819.002
1808.1061
1798.144
1789.0857
1780.7946
1774.2448
