Predicted
1291.6947
1293.4318
1295.0881
1295.5321
1294.97
1297.0311
1303.3103
1312.2684
1324.2146
1334.9856
1343.2097
1349.9504
1355.0807
1355.177
1354.0281
1352.8
1360.2528
1367.4857
1376.2847
1385.1061
1396.1217
1405.436
1412.1418
1418.1628
1423.7921
1429.5693
1434.0016
1438.5144
1444.0287
1448.4426
1450.9926
1453.5603
1455.4243
1456.393
1458.0658
1460.9298
1463.5074
1465.6066
1464.4264
1462.2051
1462.3646
1464.9434
1467.8949
1471.1964
1472.1534
1470.7676
1469.058
1463.0437
1455.4069
1446.1212
1438.7173
1431.4053
1426.6637
1424.3206
1423.9426
1423.5259
1428.1372
1434.1542
1440.5881
1447.0142
1451.4712
1453.7738
1454.4169
1456.4417
1456.677
1457.5867
1457.4302
1456.5732
1455.4565
1454.1155
1453.3
1453.6907
1452.7191
1450.4204
1448.5305
1446.2057
1445.0737
1444.7686
1444.9415
1442.3564
1437.3959
1429.8752
1423.2214
1415.0994
1408.2932
1402.2185
1398.7861
1396.6766
1396.4823
1398.3657
1401.3158
1407.0144
1416.0358
1425.5366
1433.3589
1438.798
1441.0204
1439.7922
1437.2512
1441.4789
1437.7999
1433.3094
1429.3441
1429.4257
1431.5922
1433.4716
1435.8691
1438.489
1442.1665
1446.353
1448.3756
1450.6301
1450.804
1448.741
1446.8256
1450.568
1458.2012
1470.6694
1484.147
1497.7238
1508.9913
1518.2566
1528.7648
1539.7865
1548.9912
1555.8773
1560.4846
1564.8412
1568.4323
1569.2139
1569.4314
1566.1066
1556.1448
1542.5011
1528.5562
1515.0492
1504.477
1497.3392
1492.0835
1487.8164
1485.585
1483.1865
1476.2542
1468.7102
1462.1163
1455.0544
1450.8704
1447.1835
1444.6018
1442.7426
1443.0715
1445.9656
1450.7506
1456.5028
1462.3324
1467.9543
1474.1819
1478.9635
1482.4398
1486.9956
1490.4431
1493.6996
1495.7888
1497.5999
1496.9545
1492.4792
1486.1753
1479.163
1471.3066
1466.3505
1462.4829
1459.5784
1457.6199
1455.5865
1454.4037
1455.2976
1457.8989
1460.8759
1464.364
1468.2192
1474.6178
1476.9822
1476.2854
1468.4695
1455.7904
1439.9055
1425.9845
1411.8334
1398.642
1387.2502
1377.912
1367.964
1359.7887
1353.4904
1349.1316
1347.2571
1344.6053
1341.6326
1338.9275
1335.527
1332.7494
1331.0505
1330.4731
1329.5193
1329.2041
1325.877
1321.7229
1319.2051
1315.8359
1310.4471
1303.5096
1296.4302
1287.7773
1280.5261
1273.9164
1266.578
1257.9259
1253.234
1252.8627
1255.7816
1260.2372
1263.3241
1267.5989
1273.6064
1281.34
1288.0725
1295.0425
1300.4996
1303.2048
1303.2306
1301.0923
1296.4276
1291.6329
1286.5603
1279.6426
1273.1044
1265.133
1254.8755
1245.835
1238.0916
1231.1985
1225.8728
