Price,Close,High,Low,Open,Volume,Close_diff,LogReturn,Volatility
Ticker,LT.NS,LT.NS,LT.NS,LT.NS,LT.NS,,,
Date,,,,,,,,
2020-01-01,1195.2686767578125,1203.4352041823945,1188.9271681121525,1193.8544403564715,3123998,,,
2020-01-02,1227.524169921875,1229.9877506851199,1196.2269593087478,1197.1394131297309,4335359,32.2554931640625,0.026628276637708895,
2020-01-03,1218.17138671875,1227.204589464259,1213.7003412020117,1227.204589464259,2059871,-9.352783203125,-0.0076483998762322345,
2020-01-06,1201.4735107421875,1215.388430840018,1199.0554859566805,1214.475977063111,2646905,-16.6978759765625,-0.013802141852136574,
2020-01-07,1204.8951416015625,1222.231762344031,1198.7360789693698,1211.7385445262212,2077893,3.421630859375,0.0028438146100485374,
2020-01-08,1178.4796142578125,1194.1281060192891,1170.9974271291703,1188.01471081657,4147568,-26.41552734375,-0.02216739853572013,
2020-01-09,1200.9259033203125,1204.347604535154,1190.8432458538452,1196.226744708563,2067779,22.4462890625,0.018867700171992893,
2020-01-10,1208.63623046875,1218.9925583873214,1203.526511679943,1203.526511679943,2360798,7.7103271484375,0.006399796341866233,
2020-01-13,1217.85205078125,1222.1406505012053,1212.3773279431532,1212.6511086384664,1825244,9.2158203125,0.007596051212282218,
2020-01-14,1210.0050048828125,1214.4760509383286,1199.9680127262975,1213.3811508928459,2046500,-7.8470458984375,-0.006464197061957222,
2020-01-15,1207.723876953125,1219.1752171663525,1204.4390654150616,1209.5487846279964,2127677,-2.2811279296875,-0.001887001163535671,
2020-01-16,1203.80029296875,1216.2096418573988,1202.0666085439461,1211.4648154640663,1773135,-3.923583984375,-0.0032540312018896323,
2020-01-17,1190.02197265625,1209.8678389914055,1188.014619235519,1204.9862343764694,2941837,-13.7783203125,-0.011511692131467697,
2020-01-20,1194.9495849609375,1204.3479045254585,1192.1210001954653,1198.9187370821267,2542477,4.9276123046875,0.0041322248063252855,
2020-01-21,1188.334228515625,1198.873114852466,1186.6005439541998,1190.524139994082,1361576,-6.6153564453125,-0.005551477669367652,
2020-01-22,1180.8975830078125,1197.1393040954392,1178.890229337887,1196.2268503575617,2449753,-7.4366455078125,-0.006277705621335966,
2020-01-23,1215.662109375,1222.5510679816607,1191.6645325054455,1192.5769862056795,10056067,34.7645263671875,0.029014061465411658,
2020-01-24,1240.207275390625,1248.100023769094,1215.3885742830032,1215.3885742830032,5837319,24.545166015625,0.019989648869736906,
2020-01-27,1230.53515625,1245.408197548169,1222.688075949713,1222.688075949713,2510013,-9.672119140625,-0.007829362076954685,
2020-01-28,1228.7559814453125,1236.3749487049072,1220.863233481303,1232.6339102512136,2352852,-1.7791748046875,-0.001446900765681501,
2020-01-29,1246.1380615234375,1254.5782588443797,1233.7287126039446,1234.6411663683707,3678474,17.382080078125,0.014046957639732158,0.013771072500233038
2020-01-30,1250.244140625,1256.2664247560292,1234.5499799637905,1246.3662120109232,2743506,4.1060791015625,0.003289626725350978,0.012513150060003187
2020-01-31,1249.423095703125,1256.4489457629131,1241.347790060355,1255.4908246713392,3939306,-0.821044921875,-0.0006569234012186438,0.012357965648974376
2020-02-03,1174.0086669921875,1189.748494545401,1160.6411969673927,1177.0653648490068,5767353,-75.4144287109375,-0.06225781751683632,0.018627299430994535
2020-02-04,1178.662109375,1192.8508094738133,1174.8298482505454,1182.5400377395006,3604309,4.6534423828125,0.003955885794174442,0.018641522606176634
2020-02-05,1195.3599853515625,1209.00112328351,1181.6275129450155,1184.273650887771,4220104,16.6978759765625,0.014067393371613042,0.018242854346497004
2020-02-06,1202.249267578125,1209.0014488901431,1194.4478533606912,1207.0853179270998,2354458,6.8892822265625,0.0057468089752154335,0.01778574476079904
2020-02-07,1185.2774658203125,1199.3292763754093,1182.5401044673788,1198.097486043293,3053804,-16.9718017578125,-0.01421729641593975,0.017994901576462854
2020-02-10,1172.7769775390625,1188.425471954146,1161.644973742927,1186.1900045758557,3039992,-12.50048828125,-0.010602473931095136,0.017998758050758824
2020-02-11,1174.2366943359375,1185.2316946426056,1171.5905563167757,1178.8901859511482,2200796,1.459716796875,0.001243893039552326,0.017978073970006597
2020-02-12,1183.726318359375,1186.0530086388042,1167.9408236118395,1176.2441306280016,2568696,9.4896240234375,0.008049045049543898,0.018103672369768994
2020-02-13,1179.118408203125,1186.0530347191036,1172.5031182364214,1185.2774712755731,1545536,-4.60791015625,-0.003900312149934056,0.018108477005085458
2020-02-14,1181.7646484375,1190.7066295063719,1177.6129387881292,1181.6277580807077,1780119,2.646240234375,0.0022417386029615224,0.017950168628427174
2020-02-17,1168.123291015625,1184.2281225977447,1165.2034834570024,1183.4525591571903,2155085,-13.641357421875,-0.011610349949604288,0.018087993257491504
2020-02-18,1173.7347412109375,1176.8827731625322,1155.5768911320026,1169.3093632443802,2347917,5.6114501953125,0.004792315210915705,0.01810294878675037
2020-02-19,1169.21826171875,1185.2774254996248,1164.838439149641,1184.3649717463534,1820353,-4.5164794921875,-0.003855378303302967,0.018071165948259055
2020-02-20,1168.4881591796875,1176.0615692696258,1163.6522215105572,1167.8494861577192,3034681,-0.7301025390625,-0.0006246315245352409,0.0166859006526362
2020-02-24,1149.4178466796875,1160.5498483141437,1142.9851151187502,1160.5498483141437,3414064,-19.0703125,-0.01645514767083286,0.016141641628534466
2020-02-25,1133.313232421875,1154.8471187911168,1131.579548008422,1151.6990865021726,3133077,-16.1046142578125,-0.014110187225509305,0.016284601472066815
2020-02-26,1105.1185302734375,1129.6178944804142,1100.4193705520029,1126.8805328621256,5721483,-28.1947021484375,-0.02519281026559365,0.016932574745728433
2020-02-27,1104.388427734375,1110.4106005004876,1094.9445532393893,1106.2133353231072,4003149,-0.7301025390625,-0.0006608737419806579,0.016357611016712084
2020-02-28,1083.5845947265625,1091.7053447393935,1060.2713547229198,1085.5007255005617,6286647,-20.8038330078125,-0.019017108315951107,0.01644838181667327
2020-03-02,1059.267578125,1106.2132788971132,1049.8237041117295,1099.5067661273133,3177486,-24.3170166015625,-0.022696909109558704,0.016726205015761265
2020-03-03,1077.8818359375,1082.9003323843065,1060.3170983736773,1063.9212467229706,3134527,18.6142578125,0.017420147055281505,0.012011105207557032
2020-03-04,1073.638671875,1083.8581087948476,1056.6213880379291,1081.257638018088,3135151,-4.2431640625,-0.0039443449860717536,0.011855191512823793
2020-03-05,1078.930908203125,1083.3107308217616,1064.1035345447938,1076.7866641353926,2625152,5.292236328125,0.0049171437153136925,0.011255571910626816
2020-03-06,1057.4427490234375,1062.0962412056235,1031.8483749461302,1047.4969801581237,3956575,-21.4881591796875,-0.020117158616336263,0.011425390954286562
2020-03-09,1005.4784545898438,1036.3651058782496,973.8620184502239,1036.3651058782496,8038295,-51.96429443359375,-0.050389989991064636,0.015022097962778922
2020-03-11,1019.1651611328125,1022.8149760956533,990.7423162165015,994.5745773740789,5628125,13.68670654296875,0.013520320247115462,0.01577097356269598
2020-03-12,927.5548706054688,976.3712030896078,916.1948100079555,976.3255358476099,9200130,-91.61029052734375,-0.09418714925749337,0.024921248638565208
2020-03-13,959.3994750976562,967.6115590549149,812.0838579955739,866.831084377298,8117911,31.8446044921875,0.033755589538420915,0.0266044430093929
2020-03-16,883.8939819335938,950.7768324234977,877.6893074092969,925.4562401972481,6671806,-75.5054931640625,-0.08197041644649253,0.030955783657884758
2020-03-17,872.9900512695312,917.0159409729594,857.8433425809077,886.9049697768323,4720207,-10.9039306640625,-0.012412965757170059,0.03071339645335631
2020-03-18,825.3599853515625,889.4142463971511,821.2083321440739,883.2551839060706,5586097,-47.63006591796875,-0.0561045227047466,0.032027464593162705
2020-03-19,769.2897338867188,806.6091145160298,764.3625170547294,797.3933539232621,7251950,-56.07025146484375,-0.0703519714145744,0.033657324635638045
2020-03-20,788.9987182617188,800.9518393449296,758.522742685699,774.6731841653052,6130185,19.708984375,0.02529703070508401,0.03504711371308505
2020-03-23,660.662109375,739.0419067391919,644.1923307539892,738.1750645608744,7308612,-128.33660888671875,-0.17752216815633756,0.04937981541872419
2020-03-24,654.9719848632812,699.2443289857749,621.7561218371693,698.5504047426531,7110384,-5.69012451171875,-0.00865006465891434,0.04951077882749803
2020-03-25,708.4967651367188,717.0551654991277,611.578663735385,645.0720905020731,16122446,53.5247802734375,0.0785530298093662,0.05492997198082614
2020-03-26,775.3447875976562,779.323275810081,697.7640698044016,728.8518573150999,9028497,66.8480224609375,0.09016232431434341,0.060513951693106506
2020-03-27,774.4657592773438,823.456825528701,751.2886992464104,803.0092123374,6573448,-0.8790283203125,-0.0011343688637885747,0.060507018644503405
2020-03-30,738.936767578125,754.0642924515108,731.8587181952701,741.111040802037,4474168,-35.52899169921875,-0.046961096338961776,0.060859579277058304
2020-03-31,748.0503540039062,761.4662230614903,732.0438456640256,758.6905260150936,8045468,9.11358642578125,0.0122579414553502,0.06125272400652087
2020-04-01,716.4536743164062,751.6588117223973,709.2368730119741,746.5237268112927,4104403,-31.5966796875,-0.043156704242686236,0.06093756380687019
2020-04-03,716.731201171875,731.9512268493474,705.7671648797552,731.9512268493474,4268480,0.27752685546875,0.00038728689324615123,0.061006868434533505
2020-04-07,741.7125244140625,752.213888834324,731.8587774513535,744.8120301496075,5768998,24.9813232421875,0.03426085814512962,0.06198781716365974
2020-04-08,746.7550048828125,769.7933129182036,738.057854701613,743.8868071949947,6151091,5.04248046875,0.006775424602356296,0.06224746181457719
2020-04-09,752.0288696289062,771.9676161887684,744.2569514945127,771.9676161887684,6410296,5.27386474609375,0.0070375543831196945,0.06196917940510744
2020-04-13,800.7423095703125,807.1726853837093,747.5414520385448,752.0288061286319,9462711,48.71343994140625,0.06276447073290445,0.06408423825988155
2020-04-15,814.34326171875,857.3202584746874,804.0268986014098,824.3357596360271,10435477,13.6009521484375,0.016842790146523675,0.0613459223609006
2020-04-16,843.4880981445312,851.0287079468943,805.0909554520858,810.4572918111476,6980512,29.14483642578125,0.03516381724658744,0.061395357091663
2020-04-17,863.1492309570312,869.7183576656138,847.5127825762789,860.4660347117242,5827648,19.6611328125,0.023041805486665207,0.05904100297521707
2020-04-20,847.1427612304688,872.4941515306452,842.8867147872936,870.458628960199,4958362,-16.0064697265625,-0.018718367571816295,0.05912088118214091
2020-04-21,805.2759399414062,838.8156120752784,798.4755048698391,829.9334042505743,5122305,-41.8668212890625,-0.05068422849982,0.058869297006541046
2020-04-22,788.8530883789062,819.293255643676,786.447506829051,807.7278511314842,6090168,-16.4228515625,-0.020604897482665512,0.056810053746039715
2020-04-23,777.7503051757812,804.4895431729714,772.569026508834,795.6998356857451,6321888,-11.102783203125,-0.014174575574750173,0.056616188496711774
2020-04-24,787.5578002929688,804.0269250937595,771.7825997658493,775.3447217820143,7960368,9.8074951171875,0.012531237043221583,0.03839699889057312
2020-04-27,791.304931640625,809.4857690866423,788.5292347158406,797.5039994003166,4224177,3.74713134765625,0.004746629719301702,0.038193153186748326
2020-04-28,793.06298828125,802.8241789796251,788.3905194012115,799.2157499670955,3772704,1.758056640625,0.002219253924631749,0.034566510156243374
2020-04-29,809.9021606445312,817.0264614355257,790.148471447037,797.5503306643394,4837925,16.83917236328125,0.02101080219542742,0.028612542510333613
2020-04-30,830.4422607421875,848.252982971259,817.9978746955873,823.6418257524945,6332497,20.54010009765625,0.02504495210411441,0.02904842834120641
2020-05-04,787.0488891601562,814.2044349413972,781.8213040062279,814.2044349413972,4678576,-43.39337158203125,-0.053668035744197144,0.029693062523351903
2020-05-05,774.326904296875,804.7670118981443,772.5689404066725,796.6249792696348,4296433,-12.72198486328125,-0.016296226008210363,0.029917903571326194
2020-05-06,774.6969604492188,784.5969569312517,756.4698736223966,775.3446343259303,5081524,0.37005615234375,0.0004777927155361499,0.02800227787223207
2020-05-07,761.3273315429688,773.5404084926978,758.7829428647624,770.7184614348442,3529134,-13.36962890625,-0.01740853529595202,0.028399949499899452
2020-05-08,754.9432373046875,772.4300922893666,749.4380943297783,770.7184352798831,4394509,-6.38409423828125,-0.008420834769627138,0.02751864504401744
2020-05-11,760.1708984375,765.629792051077,755.3134284577197,759.8008393696812,2882920,5.2276611328125,0.006900710322065907,0.02752007095323635
2020-05-12,753.8792114257812,757.9965061529925,743.8867146133732,755.9147336307536,3024381,-6.29168701171875,-0.008311116239853806,0.02755361301807574
2020-05-13,798.3829956054688,806.7563368500116,786.9100921900324,799.1231701709196,8625444,44.5037841796875,0.057356268554100906,0.02692588226167167
2020-05-14,806.478759765625,813.8343113995516,778.5829832322604,794.6820478984695,6778584,8.09576416015625,0.010089134226906427,0.02674331907883299
2020-05-15,799.7709350585938,818.830700527385,790.1484951981772,816.0087529103041,5653901,-6.70782470703125,-0.008352205417439112,0.025428175963543687
