Price,Close,High,Low,Open,Volume,Close_diff,LogReturn,Volatility
Ticker,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,,,
Date,,,,,,,,
2020-01-01,2010.578857421875,2025.6979020834012,1997.9639526541112,2010.9497907864964,1354908,,,
2020-01-02,2001.3494873046875,2022.0341179486848,1993.5116515987133,2022.0341179486848,2380752,-9.2293701171875,-0.004600972702143378,
2020-01-03,2041.2353515625,2061.9664135084386,2007.2403593487452,2007.2403593487452,4655761,39.8858642578125,0.019733492392220185,
2020-01-06,2041.0491943359375,2064.701972454271,2029.4082719710004,2045.2696372912012,3023209,-0.1861572265625,-9.120247479009104e-05,
2020-01-07,2046.0587158203125,2054.2210642489326,2025.605968538444,2041.0961782699635,2429317,5.009521484375,0.0024513783844812066,
2020-01-08,2091.87939453125,2096.2853039089346,2042.5332547921905,2045.2695111146907,5197454,45.8206787109375,0.02214752876607446,
2020-01-09,2053.94189453125,2088.8180030769227,2049.9069192891097,2085.849857353568,3734173,-37.9375,-0.018302071570075833,
2020-01-10,2053.2001953125,2072.168749360986,2048.0521927435348,2066.603390141574,1915807,-0.74169921875,-0.0003611753431403102,
2020-01-13,2031.681396484375,2058.2094800049267,2026.4405459408936,2057.1892997474674,2843893,-21.518798828125,-0.010535922475703379,
2020-01-14,2047.0323486328125,2068.2736113616575,2035.994473730848,2035.994473730848,2948452,15.3509521484375,0.00752738514723132,
2020-01-15,2065.5830078125,2069.3860939055066,2035.2518450036844,2052.690016052392,2620681,18.5506591796875,0.009021405302942048,
2020-01-16,2076.621337890625,2086.0824044383257,2054.545364975941,2065.62966149597,3117214,11.038330078125,0.005329701427632426,
2020-01-17,2058.348388671875,2090.3027838608737,2052.6901823589897,2078.429971134616,3281059,-18.27294921875,-0.008838308078314257,
2020-01-20,2013.129638671875,2079.7746789364555,2000.0045307411287,2035.901052138017,5817599,-45.21875,-0.022213362838494614,
2020-01-21,2013.7786865234375,2028.155862976814,2001.7204094980252,2012.7582801931246,1902980,0.6490478515625,0.00032235541749091605,
2020-01-22,2047.0323486328125,2049.907875601446,2016.237397783577,2023.0086319849565,1773686,33.253662109375,0.016378208768743543,
2020-01-23,2036.852294921875,2061.7673966704965,2030.1122143781433,2054.3765951233004,2069866,-10.1800537109375,-0.004985485969830793,
2020-01-24,2029.832763671875,2036.8517877463012,2017.3753293841157,2036.8517877463012,1319430,-7.01953125,-0.003452216299175101,
2020-01-27,2016.67822265625,2039.1760972754341,2012.727141662225,2035.6898493395295,1549101,-13.154541015625,-0.006501693631438437,
2020-01-28,2030.158447265625,2033.9236405525196,2000.6415471164853,2021.0942023379364,1743024,13.480224609375,0.00666212924694958,
2020-01-29,2003.0589599609375,2033.1335264702325,1998.782404493837,2031.3207227065275,2306761,-27.0994873046875,-0.013438350770756481,0.011838563391359563
2020-01-30,1987.4871826171875,2012.7275317776214,1975.5408799202983,2008.079200295456,2098567,-15.57177734375,-0.007804373549270876,0.011922790906497463
2020-01-31,1932.822998046875,1993.5302601061628,1925.8970286756987,1988.9282297941859,3287223,-54.6641845703125,-0.027889491016423924,0.012445292388240025
