Predicted
3702.3635
3686.9517
3673.1067
3656.9421
3641.3142
3628.6067
3620.1523
3624.8022
3638.9592
3655.8242
3675.1255
3695.8455
3719.28
3737.064
3749.0164
3754.0627
3753.4595
3749.1025
3743.562
3739.9785
3745.3203
3756.4167
3781.6646
3810.6306
3843.7852
3877.2075
3907.5308
3935.566
3956.5222
3971.5496
3983.0706
3989.5808
3987.3652
3976.9329
3968.2776
3958.508
3945.3618
3938.108
3935.7207
3935.1003
3935.809
3936.399
3932.2483
3928.9233
3929.1257
3932.4373
3942.355
3952.8328
3967.178
3983.6448
3995.8242
3992.5603
3979.4597
3960.546
3934.801
3904.2522
3870.259
3838.869
3813.9504
3792.8398
3780.263
3777.8464
3780.7124
3786.727
3792.8352
3801.2046
3811.5017
3818.3955
3818.1567
3812.6355
3801.5356
3790.152
3779.867
3768.189
3758.0186
3747.413
3740.6934
3733.5183
3729.6814
3726.8533
3730.1858
3741.0195
3756.0088
3771.7527
3782.522
3793.053
3799.277
3800.987
3802.8674
3799.9443
3793.382
3785.6223
3781.63
3777.259
3772.9927
3768.637
3762.076
3750.0159
3730.9211
3710.7627
3691.895
3677.3276
3672.224
3677.8872
3688.0159
3700.2422
3711.7375
3725.086
3735.5068
3742.2524
3745.2295
3744.4915
3742.8867
3741.1099
3740.7778
3742.6182
3750.9946
3760.9268
3776.4443
3796.965
3815.8184
3836.2485
3855.4346
3871.1372
3882.9204
3885.992
3884.2024
3896.8154
3916.1406
3939.5657
3973.4873
4011.2693
4047.996
4082.4224
4112.873
4139.476
4165.9204
4189.5044
4208.29
4223.873
4236.761
4238.7812
4224.9326
4203.0054
4178.944
4152.953
4131.5234
4112.0166
4095.489
4088.8672
4097.188
4119.6255
4152.0156
4190.6694
4227.2183
4257.2656
4283.607
4304.97
4321.9097
4334.9595
4347.334
4355.7153
4360.32
4359.7104
4355.49
4347.724
4337.664
4330.7827
4324.155
4320.999
4320.49
4321.0547
4321.8076
4311.5967
4292.1226
4267.192
4239.2603
4211.547
4186.2217
4165.5967
4150.688
4137.8784
4128.996
4119.5283
4111.9995
4107.68
4104.4756
4102.396
4099.5347
4091.1458
4079.2039
4064.383
4047.3074
4031.031
4018.0938
4005.3052
3989.3948
3976.3574
3964.6506
3955.518
3951.0588
3948.9175
3949.3015
3943.353
3935.2612
3924.8303
3914.1594
3915.6165
3925.2646
3939.6519
3959.909
3982.4026
4001.6533
4017.2297
4020.5093
4017.1929
4011.7393
4016.8967
4032.9429
4057.604
4084.8918
4106.0425
4123.6934
4137.876
4150.4087
4164.307
4185.4614
4208.1855
4230.8784
4250.4683
4266.219
4280.0605
4292.6953
4299.2676
4295.5303
4286.8193
4269.8477
4241.8423
4207.973
4173.9937
4141.4873
4112.0254
