Price,Close,High,Low,Open,Volume,Close_diff,LogReturn,Volatility
Ticker,HINDUNILVR.NS,HINDUNILVR.NS,HINDUNILVR.NS,HINDUNILVR.NS,HINDUNILVR.NS,,,
Date,,,,,,,,
2020-01-01,1795.8214111328125,1798.9279447788906,1778.6193900008182,1789.7473528162561,543035,,,
2020-01-02,1797.2122802734375,1810.7048663199284,1789.7472271291933,1799.0205288241632,663275,1.390869140625,0.0007742032664066602,
2020-01-03,1787.3826904296875,1799.0207306422492,1779.3149623298018,1797.073359707742,1598825,-9.82958984375,-0.005484365492982613,
2020-01-06,1776.2545166015625,1789.1908403035723,1772.3597751942057,1787.2897681883844,683129,-11.128173828125,-0.00624542250127306,
2020-01-07,1781.123291015625,1790.6748385414,1778.619544444539,1779.7787073384682,808935,4.8687744140625,0.002737284436682321,
2020-01-08,1789.144775390625,1795.357956611079,1767.908887886962,1771.2009558858188,1889685,8.021484375,0.004493498932275796,
2020-01-09,1794.430419921875,1805.7902153221826,1790.674687183201,1800.4580664608138,1544334,5.28564453125,0.002949930210017908,
2020-01-10,1812.003173828125,1815.248829461901,1791.2773669209091,1799.8551710958886,1003336,17.57275390625,0.009745302401537478,
2020-01-13,1849.8848876953125,1852.6668786876205,1814.7854573155937,1818.494778638671,2040089,37.8817138671875,0.020690455106882864,
2020-01-14,1862.821044921875,1868.5240353797033,1838.3395037681616,1850.487507360497,1610737,12.9361572265625,0.006968615242543736,
2020-01-15,1874.737060546875,1879.6982543157544,1852.2028921393692,1865.0000937632956,1559491,11.916015625,0.006376385684159149,
2020-01-16,1900.331298828125,1905.3852028364204,1869.5902818946327,1875.0615523876877,2468958,25.59423828125,0.013559823562757548,
2020-01-17,1910.57861328125,1913.9168664360807,1891.800175188725,1905.6637175377289,994719,10.247314453125,0.005377896296152166,
2020-01-20,1912.9432373046875,1925.0447155718011,1901.0269534030326,1910.763920725341,829399,2.3646240234375,0.0012368828620874903,
2020-01-21,1906.0345458984375,1924.2103097452664,1903.020722521728,1910.068523131476,750000,-6.90869140625,-0.0036180880513044596,
2020-01-22,1902.6033935546875,1913.545935582667,1879.8838028487144,1913.0822704662185,983169,-3.43115234375,-0.00180177445403545,
2020-01-23,1907.4254150390625,1911.08855048131,1887.1169740353246,1902.6497550255417,708017,4.822021484375,0.002531227085790325,
2020-01-24,1923.004638671875,1927.9195341348914,1901.0733694516257,1907.518269223411,914993,15.5792236328125,0.00813449629453432,
2020-01-27,1911.5526123046875,1918.414766711199,1907.286801901273,1915.8646081089244,429312,-11.4520263671875,-0.005973080940566812,
2020-01-28,1910.85693359375,1914.9370964114908,1894.2575851510724,1912.155105472394,777052,-0.6956787109375,-0.00036400009484338977,
2020-01-29,1923.4683837890625,1934.2255053857805,1912.2014116675348,1912.2014116675348,873433,12.6114501953125,0.006578208487351969,0.00674697395926931
2020-01-30,1908.5382080078125,1926.991986811828,1900.5166666410466,1924.1171728840475,952768,-14.93017578125,-0.007792393343768458,0.007182540335310948
2020-01-31,1886.4217529296875,1917.9509846365129,1873.2537073201684,1914.0098306731597,1930834,-22.116455078125,-0.011655830732010939,0.007681679003595476
2020-02-03,2020.6060791015625,2035.9998508675724,1924.1173272236908,1924.1173272236908,4012542,134.184326171875,0.06871572338379668,0.016413699728271877
2020-02-04,1998.953125,2044.0212381278614,1984.4866829200557,2018.7979012696082,1932121,-21.6529541015625,-0.010773899550842346,0.016846652373501372
