Predicted
984.37744
981.1265
978.7054
976.1847
973.6723
972.2149
971.38403
971.8601
973.5753
975.9749
976.8539
977.06647
977.64435
980.37866
982.25745
984.319
986.7485
989.2927
992.49615
995.6709
998.5744
1001.07776
1003.3489
1005.0059
1003.9602
1002.75446
1000.40155
999.0755
998.6055
998.31683
998.66473
1000.76544
1004.15643
1008.391
1013.64795
1019.12634
1023.9232
1028.3999
1031.3839
1033.6316
1037.5134
1042.4564
1047.4993
1052.9393
1057.5809
1060.8336
1062.8456
1064.3577
1065.3649
1065.7289
1065.7041
1065.5913
1065.4431
1065.0836
1065.1686
1065.0876
1064.911
1065.3489
1066.5294
1066.8452
1066.399
1065.601
1064.8939
1064.5166
1065.7175
1067.9508
1070.3933
1071.0995
1069.9512
1066.9
1063.6278
1061.6276
1060.7441
1061.1155
1063.4237
1066.4121
1073.2555
1081.3246
1089.0284
1096.2257
1102.8807
1107.7261
1110.5024
1111.2405
1110.681
1109.993
1108.6884
1107.3589
1106.5239
1105.9789
1105.028
1103.2526
1102.6752
1102.6206
1102.8054
1102.9476
1101.3673
1099.6498
1098.3773
1100.0858
1097.4789
1095.1947
1093.1394
1092.1263
1091.9714
1092.0084
1092.3438
1091.9824
1091.1299
1091.1824
1093.2069
1097.1411
1102.1862
1108.4365
1116.9332
1127.6063
1139.0621
1148.9199
1158.0057
1164.4304
1169.4965
1175.3661
1181.2323
1186.8002
1192.6855
1197.9576
1202.1512
1205.0018
1206.5707
1207.8705
1209.4496
1210.9982
1211.8906
1211.3431
1209.681
1205.6656
1201.1204
1196.8036
1192.6614
1189.3112
1186.3508
1182.9486
1177.9187
1171.8864
1165.9904
1159.9861
1154.8204
1151.2727
1148.6991
1146.5137
1146.5659
1147.2015
1148.5022
1149.8391
1152.2739
1156.0337
1161.0487
1167.4305
1174.0747
1180.3585
1186.5028
1192.1423
1198.2802
1203.4445
1207.6643
1209.0366
1210.4452
1211.7441
1212.789
1214.6902
1216.8009
1219.7776
1223.4082
1228.6051
1234.6287
1243.9735
1253.481
1262.3513
1270.5685
1278.1007
1283.0863
1283.8295
1281.9974
1277.2699
1269.8834
1260.8947
1251.6316
1243.285
1235.9907
1228.476
1222.0629
1218.3817
1215.7756
1213.3257
1213.531
1214.8958
1217.616
1219.9152
1221.9752
1223.9298
1228.2358
1236.2855
1244.7106
1251.6199
1257.1506
1260.3954
1263.2852
1265.9932
1266.7258
1264.8771
1262.2527
1259.2761
1255.0947
1250.7096
1246.2067
1241.647
1237.4827
1235.7452
1237.1375
1240.6595
1245.0928
1248.9036
1253.0708
1257.4147
1261.838
1266.4995
1272.3751
1277.9839
1282.6613
1287.0065
1290.5863
1293.5449
1296.9149
1300.2976
1302.6072
1302.7651
1299.7372
1295.0511
1290.0973
1285.2502
1280.8116
1277.6393
