Date,RELIANCE.NS,TCS.NS,HDFCBANK.NS,INFY.NS,HINDUNILVR.NS,ICICIBANK.NS,LT.NS,SUNPHARMA.NS,ITC.NS,ASIANPAINT.NS
2020-01-20,-0.03125494219235531,-0.022213362838494614,-0.01835789541144503,0.0007809014180552001,0.0012368828620874903,0.0052487861279653545,0.0041322248063252855,-0.011393354319921615,0.008093990756750656,0.010166462588051374
2020-01-21,0.001010909846766954,0.00032235541749091605,-0.008442508815248164,-0.007772987681295287,-0.0036180880513044596,-0.007130108735068673,-0.005551477669367652,-0.0045714413927551555,-0.014364731263667527,-0.0207686390666915
2020-01-22,-0.00035865829442471706,0.016378208768743543,-0.002816726997985285,0.010047750725704645,-0.00180177445403545,-0.01556163223976567,-0.006277705621335966,-0.0024616942069628305,-0.001678881127798663,-0.017549246468648805
2020-01-23,-0.004248011028364322,-0.004985485969830793,0.003218455088032992,0.018205160584526644,0.002531227085790325,0.009233502906704221,0.029014061465411658,0.007922748735643555,-0.0006304272984017695,-0.0017720759035134003
2020-01-24,-0.003477254651879114,-0.003452216299175101,-0.00024099705265590615,-0.0020419684726815865,0.00813449629453432,0.011586773472919377,0.019989648869736906,-0.004567511447667066,0.0010504119019563276,0.006006447892517313
2020-01-27,-0.009907300757802197,-0.006501693631438437,-0.025512736378224654,-0.00595844858262736,-0.005973080940566812,0.006348717904450043,-0.007829362076954685,0.0013390356141869176,-0.01501865993538776,0.0008672075559774956
2020-01-28,-0.02337017386007174,0.00666212924694958,0.008208937445114424,-0.00012833391733558586,-0.00036400009484338977,-0.016988475940301274,-0.001446900765681501,0.00998559141976119,-0.016547234188195446,-0.005185940525237624
2020-01-29,0.005488701831916465,-0.013438350770756481,0.010288676264753552,0.014926543262135628,0.006578208487351969,-0.0030337675331839806,0.014046957639732158,-0.006201508997039871,0.02524736874137849,0.009983172430558348
2020-01-30,-0.024696910992051842,-0.007804373549270876,-0.007961308816091075,-0.011462067784598063,-0.007792393343768458,0.010578132997034102,0.003289626725350978,-0.017933750805893406,-0.011047384992260644,0.004469898815036106
2020-01-31,-0.02248462757622858,-0.027889491016423924,0.00020398600334744788,-0.006102901384035659,-0.011655830732010939,-0.012383746152145556,-0.0006569234012186438,-0.017800469647592968,0.004688843020729365,-0.005193562298647468
2020-02-03,-0.018698238230393044,0.011215919793239177,-0.027698246847456448,-0.01107979115345106,0.06871572338379668,-0.019401283527164897,-0.06225781751683632,-0.03933130251527946,-0.12461038311219158,0.03931390507294151
2020-02-04,0.0290927269843789,0.002493535657882362,0.030548242833012752,0.02629932808840734,-0.010773899550842346,0.029150834435104453,0.003955885794174442,0.01921304624279953,0.03804342814052837,0.012583561067357621
2020-02-05,0.015374674132917293,0.01824112193483141,0.012002652080163606,-0.004197439436193632,0.0021779669977869858,0.015515874990001066,0.014067393371613042,0.001408667467100276,0.0037028767967956875,-0.00945627655420787
2020-02-06,0.006400040274736826,-0.008515239299360544,-0.003904176885197773,-0.01696810489836768,-0.001806930945427501,0.004626599761060496,0.0057468089752154335,0.010269737526705302,-0.013488527589005941,-0.008953592225915376
2020-02-07,-0.016704795029372693,0.0038459157206932573,0.0019338278083898459,0.007684234356636802,0.0016449545552346357,-0.009554321365172222,-0.01421729641593975,0.0003481876418359789,-0.0007027798618159,0.0010224878128560202
2020-02-10,0.0013591948088263661,0.011817909727061909,-0.001530625689049075,-0.005288690739661929,-0.00030104839002665794,-0.004671237774112715,-0.010602473931095136,-0.024675264535489773,-0.013445184491679165,0.005793813153156627
2020-02-11,0.011875433597517056,-0.00396228062170773,0.00024172026215275302,0.00045267543869836733,-0.0030844548223258814,0.010803767589539342,0.001243893039552326,-0.0041723825440279335,0.00968937401742416,0.004589677468421063
2020-02-12,0.012008208285031456,0.008024705292416534,0.0067482188119539,0.009648756068792197,0.04882046830480305,0.01753886138541603,0.008049045049543898,-0.0094821138362644,0.002114334359442605,0.008271833626601912
2020-02-13,0.002615040707109864,0.009718856928159398,-0.006103507222736745,0.014237945623424175,0.010145444166113099,-0.015225554521985693,-0.003900312149934056,0.010437449665985678,-0.005412369359395243,-0.010430648376994619
2020-02-14,0.009082466867895642,-0.0035418901920674126,-0.017921909093350553,-0.007347873132516838,-0.012493289837235539,0.008833315271965096,0.0022417386029615224,-0.00095533582972121,-0.02001967174505268,0.0015995067519579318
2020-02-17,-0.006305123921811789,0.008683705023417924,-0.0018057528871585243,0.003807346503818053,-0.0010871642865669954,-0.007724830585649977,-0.011610349949604288,-0.01735586028011241,-0.014060786351570816,0.0023148004414863203
2020-02-18,-0.007366854394427416,0.0056572957024069,-0.0032093336933629343,0.010333353252610256,-0.008112501968207238,-0.0007385810239135352,0.004792315210915705,0.0006119923589457459,-0.004649432330998223,-0.009479155986113864
2020-02-19,0.024503138410449835,-0.008793875474789267,0.011432253365015507,0.003504108214420787,0.025517578414637792,0.006629643192445912,-0.003855378303302967,-0.012558616833432087,0.013884035263743391,0.011337884621900824
2020-02-20,-0.011940858712454325,-0.0181709498595713,-0.008263978434008425,-0.004319307268019039,-0.019338068811948703,0.00403004563741603,-0.0006246315245352409,0.0034631966839809166,0.003621682416656258,-0.022887330705787842
2020-02-24,-0.0279796160932116,-0.01940578702648968,-0.005892086653609047,-0.0014439249315862928,-0.014831990435919432,-0.03185495563512678,-0.01645514767083286,-0.017688563567541993,-0.021684331018467125,-0.012728149386670402
2020-02-25,-0.019956149009417383,0.019103838690240592,-0.008007406081439865,0.003198900141148736,0.008294458362612535,0.002073965897644046,-0.014110187225509305,-0.022752726240070135,-0.00592877231482297,0.003923126018078594
2020-02-26,-0.017377045102692903,-0.015211394938787615,-0.0008752328542295492,-0.019796307721699623,0.0011632812766795245,-0.013748844725489201,-0.02519281026559365,-0.0371965553577128,-0.01598437323575891,0.0003011905182796899
2020-02-27,-0.004139145802694229,-0.008559579030219679,0.00016677513804100644,-0.0062797514786781675,0.008349925475433529,-0.016072770996637266,-0.0006608737419806579,0.036167392716733804,-0.005301089888409055,0.009345018197449664
2020-02-28,-0.042439076054199824,-0.0513307687490497,-0.018342153497249176,-0.06116298634161661,-0.03621393528496699,-0.03575336656992989,-0.019017108315951107,-0.04098280912681397,0.0,-0.025181723413484
2020-03-02,-0.009452410543537269,0.0005747784770545644,0.0016544617725252233,0.012697420620192688,-0.007060133819412337,0.017641492508056095,-0.022696909109558704,-0.009159668019598778,-0.011454832780806916,-0.006220704079000764
2020-03-03,0.02008333978658428,0.017288204601977192,0.0018633968530552933,0.007997264589273025,0.0033285043771829857,0.016947017008840146,0.017420147055281505,0.0630574904010038,-0.00745209780895941,0.01167543843794182
2020-03-04,-0.0023485501331627057,0.022819985933127614,-0.028277303269457488,0.01560690633798882,0.0042373455976277685,-0.012511158830819094,-0.0039443449860717536,0.029789309449045086,-0.033306008925054385,0.02598471506630813
2020-03-05,-0.02154095521069838,0.01989013723912188,0.0021735743962778145,-0.005484589805179613,0.019186406866981812,-0.007602374575441172,0.0049171437153136925,-0.0013574995647638284,0.002929142184049354,0.014238358140794391
2020-03-06,-0.031100787692549044,-0.004055230091290478,-0.014390606994610058,-0.020957398046849207,-0.013206774026916114,-0.03663926125025724,-0.020117158616336263,-0.009928029690326894,-0.0340758159908702,0.0015991713607499808
2020-03-09,-0.1317121635405741,-0.0705144628068338,-0.02461976384205428,-0.04781282607576646,-0.03127588022242751,-0.06060531460568939,-0.050389989991064636,-0.01901206752294955,-0.025353025522630804,-0.005501294793287248
2020-03-11,0.034752412103727634,-0.00950070445408587,0.005852864687087916,-0.026539793433978182,0.015667516857703016,0.017111012463164564,0.013520320247115462,-0.0189920103600885,-0.00878556618687722,0.008373374482638949
2020-03-12,-0.08174904455133519,-0.09883024409898569,-0.0867012847144064,-0.08325487132643829,-0.047052749952596784,-0.0898168111599366,-0.09418714925749337,-0.08415351792879348,-0.11992029722644126,-0.02120195095911255
2020-03-13,0.03902161868480679,0.020385986315225993,0.04639544953223013,0.017510497869844818,-0.011127206545803951,0.0493884820953749,0.033755589538420915,0.07960901713126124,0.04056502448587189,-0.02507652873219346
2020-03-16,-0.0845387054025893,-0.0627724719209131,-0.06797179277807223,-0.09668879960438641,-0.045944119318060354,-0.10431758427645571,-0.08197041644649253,-0.04158694705088282,-0.09700639385135743,-0.06569239389384904
2020-03-17,-0.007609847716851448,-0.02289600962458528,-0.024715171075740526,-0.0495665384437856,0.03150344316790551,-0.09264554025295645,-0.012412965757170059,0.0043318912081058295,0.012820730233354012,0.028230144531470328
2020-03-18,-0.039974906157483406,-0.0021736530469849288,-0.10614706762811742,-0.03792038147430426,-0.040867849265649236,-0.03378412621640746,-0.0561045227047466,-0.020194478410952135,0.010338422830756899,-0.06773130066434589
2020-03-19,-0.05387794611263797,-0.0036905621839893195,0.021045122437033652,0.020836884934040855,-0.04546117265919436,-0.04758680728581127,-0.0703519714145744,-0.006499433040464741,0.07137902350173707,-0.010561157587885804
2020-03-20,0.1036754682482013,0.09390077522757642,-0.014282867686504361,0.07015936000229463,0.10982752558254234,0.020899498025607626,0.02529703070508401,0.013367716458217051,0.08096911457044861,0.08482579483385892
2020-03-23,-0.14103238796639864,-0.07372500002747506,-0.13475379541831886,-0.10579737787033547,-0.09289076886870812,-0.1965971640421809,-0.17752216815633756,-0.11829649959548338,-0.12874025607037345,-0.15114785867717598
2020-03-24,0.0649766398285465,0.019835455864284143,-0.005002371255315553,0.1136270534822319,0.08119830165779218,0.04307304907364878,-0.00865006465891434,0.03229257746441884,-0.03026577562910717,0.017464766325762555
2020-03-25,0.13730714493388677,0.02730773853585251,0.10974711426633017,0.02742644887607807,0.029302298983370428,0.06653898868756718,0.0785530298093662,0.03661785510590574,-0.015822319792846467,0.04381724996055478
2020-03-26,-0.014941322238382406,0.02295913038216389,0.05047003348323418,0.058934820374896175,0.0498579452007188,0.04126372394487916,0.09016232431434341,-0.02726307074449825,0.05960606023740153,0.014828322171358523
2020-03-27,-0.0005628321425618028,0.018559710677786175,0.0037108012618515132,0.014972816138611324,-0.025073555673950518,0.028654445634930605,-0.0011343688637885747,-0.00014770327832793124,0.04255967500014121,-0.007947517893069004
2020-03-30,-0.03354246591089136,-0.0255357638133102,-0.08391523479831345,-0.04064958528926106,0.020255494497222977,-0.08102399150670614,-0.046961096338961776,-0.016544045017280733,-0.024815344166334664,-0.0057517768911200026
2020-03-31,0.07773713807721283,0.026412306916201993,0.03572751676428695,0.023341126649537865,0.050938310312071626,0.032491269665756155,0.0122579414553502,0.05724182667660891,0.0755875039907265,0.04388318586704791
2020-04-01,-0.030355077040084902,-0.0664205089690315,-0.03813537959829673,-0.062223689705454964,-0.05309245271253216,-0.03969660905555536,-0.043156704242686236,-0.02515055963304284,-0.03135416775187434,-0.038723843949031514
2020-04-03,-0.002780500146182301,-0.032444705040190855,-0.01922785386547386,-0.02877768628605658,-0.011791224873986981,-0.08201326439736523,0.00038728689324615123,0.09012372984699758,0.06682716320219606,-0.052699257614004257
2020-04-07,0.11279486691925525,0.07059582318818611,0.0962759563727929,0.08709686500932562,0.12663120179919687,0.12894230850198593,0.03426085814512962,0.10446891854235768,0.020309323533820815,0.06546668784505832
2020-04-08,-0.01163373521543198,-0.040084233115129674,-0.00806722181694347,-0.011648281271570382,0.006502746389312118,-0.022169671173397566,0.006775424602356296,0.045321320157339466,-0.016102350908123748,-0.009187416630191212
2020-04-09,0.02305158665081099,0.034973089004523755,0.03986299982716711,0.007335348667803153,-0.03666801427305366,0.07182103440618302,0.0070375543831196945,0.03984145935763937,0.03627769825872131,0.026011529900528095
2020-04-13,-0.0255710659265154,-0.003914443751763068,-0.0326331442235049,0.0018057991154877542,-0.01093562691682502,-0.0357950693114277,0.06276447073290445,0.017234306932932368,-0.01989982707473702,0.017706526453932163
2020-04-15,-0.03360735634602485,-0.013793684378739087,-0.03645240071981126,0.002585154039869226,0.05839502612509205,-0.010030378023082907,0.016842790146523675,-0.028853999402801027,0.041790755413893814,0.021977576860154797
2020-04-16,0.015704325561293576,-0.011068720280169819,0.0188754952265689,-0.02407266406225671,-0.020900014932063088,0.04378064750229102,0.03516381724658744,0.031769540247407003,-0.015970461936330664,0.014387882542052435
2020-04-17,0.04678827006800426,0.051199975578013604,0.03413649376426491,0.007823667862750943,-0.02119923106154078,0.09358088561672837,0.023041805486665207,-0.014335623909662427,0.009347104921514481,0.00751572468809356
2020-04-20,0.016047094860747752,0.0068691477060629945,0.03725187469391573,0.03830286336943603,-0.0205235519111782,-0.03868294339099845,-0.018718367571816295,0.035038484055161405,-0.04013579355016982,-0.014799334256263742
2020-04-21,-0.005199156677263906,-0.045560618040499025,-0.024860554242201818,-0.03125025629816006,-0.008229580037934526,-0.08502542956777424,-0.05068422849982,-0.0005281284451907843,-0.006105940247626248,-0.0025748915927992218
2020-04-22,0.09715633847338287,0.018163370042253966,0.007512491748425068,0.013568463987661757,0.029235295733784188,0.012279050215476157,-0.020604897482665512,0.002533004310115207,0.014647232562479011,0.04917626013688105
2020-04-23,0.00533912679066607,0.05964351214561673,0.027980946754607692,0.05670814529294753,-0.029192353261013656,0.04936424945229284,-0.014174575574750173,0.006514000999362129,-0.009371570989537014,0.004759788825776558
2020-04-24,0.03307462516941009,-0.032301025931831165,-0.017855792174826236,-0.03185781293405325,-0.014954729331316271,-0.05264382293200032,0.012531237043221583,0.016822686615027935,-0.002773216387740217,0.003233596367968042
2020-04-27,0.00895756808409301,0.009876339771099833,-0.008941216365923172,0.009980183013457725,0.016226716664874817,0.03823233208664886,0.004746629719301702,0.008919169511278484,-0.001111401402506482,0.012938770196491164
2020-04-28,-0.0011196536544310941,0.012149745095725339,0.0018268707646378463,-0.005885180292951134,-0.013230978092541675,0.03377229829220611,0.002219253924631749,-0.033099479195272466,-0.002226620922058936,-0.014663994684311748
2020-04-29,-0.0008405873486470962,0.024757517638603815,0.04790011587444694,0.023706465798216836,-0.025743875485984866,0.02903120614033766,0.02101080219542742,0.0077763301491664705,0.01493397142951497,-0.031684862212912154
2020-04-30,0.026998198778874376,0.05552298627065323,0.024964613408490516,0.05597506623710007,-0.016604083948716444,0.02584742361085788,0.02504495210411441,-0.028024165058326084,-0.0005491396611982219,-0.004991327510806179
2020-05-04,-0.021233356216443327,-0.04259297107703444,-0.08192435059214816,-0.06019663704258136,-0.05254079940854887,-0.11737216390193432,-0.053668035744197144,0.00215068429267178,-0.04493886346863759,-0.04768756346763188
2020-05-05,0.01757731583992377,0.001190629657582147,-0.012592444826153093,0.0,-0.019956303360020383,-0.021528773145697774,-0.016296226008210363,-0.019854229296933968,-0.000862124090663649,-0.034985836951097346
2020-05-06,6.847461523484657e-05,-0.015197005615947242,0.03762852506912997,-0.011645421259001271,-0.015450586809311264,0.03138987925150873,0.0004777927155361499,-0.004172744310278173,-0.05922395894687429,-0.005263773295135425
2020-05-07,0.031137687166405557,-0.006297223901302812,-0.022871616999809843,-0.0014276672682657977,-0.009069899475872258,-0.0137140004246317,-0.01740853529595202,-0.004853172068442049,-0.017852056277579312,-0.010203015676293451
2020-05-08,0.03575128979256295,0.000924547828344408,0.004368919095232805,0.013815083079310357,0.04773644791010974,0.002817140348070166,-0.008420834769627138,0.03647817026042351,-0.01722825301223925,-0.010023135224081024
2020-05-11,0.009558491250657648,0.021888226369388624,-0.01436470806712408,0.01282157199091981,-0.020037117268838344,-0.05336843548806661,0.006900710322065907,-0.011041578392271514,0.0012627049642601263,-0.005590746889635247
2020-05-12,-0.06386230428735425,0.007310517722949822,-0.015682418308635888,0.006931490991247157,-0.017958116374310183,0.003274518983279911,-0.008311116239853806,0.0001078491080648807,0.04080974790323946,-0.029908816956183477
2020-05-13,0.020994861375607122,7.715911637776898e-05,0.02853904718385584,0.009408269352883785,-0.007885669681075971,0.05112967047553746,0.057356268554100906,-0.02521287908003529,0.0021181168430481003,0.025887107039632484
2020-05-14,-0.04126907181024004,-0.02456007026891374,-0.037284326960628236,-0.053255421782327554,0.005147635754172512,-0.032011174100514767,0.010089134226906427,0.00792700561258849,-0.00972044889837931,-0.026511224321185228
2020-05-15,0.016198740865879795,-0.004980030141103604,-0.006229571547135459,-0.008928099179181734,0.012902078140343562,-0.014459399918452734,-0.008352205417439112,-0.01625157332026941,0.005175693257754371,0.019868272673255156
2020-05-18,-0.012861548636154666,0.027460406651586108,-0.05973483300924685,0.017626906553085155,-0.013300928273248882,-0.07795322584173636,-0.06087423424132562,-0.017767276046872716,0.0006072694875281208,-0.03395805660327994
2020-05-19,-0.022354656786587875,0.0015664804440413034,-0.0071973164638236,0.007054385900984307,-0.014921856092565512,0.00601195308772472,-0.02112272425169696,0.0022666751432678313,0.035771291892151426,0.001896953659484606
2020-05-20,0.01744933117448657,0.0025370141621564105,0.03134605357777416,0.0014197772462808589,0.007714819492124206,0.0176588102780871,0.04739288898845628,0.03131332405213215,0.028861880530284646,-0.0025965929662835566
2020-05-21,0.005252368181932547,0.019063629628497687,0.002854523839948528,0.003950236399955291,-0.010071395167301942,-0.004098098944763665,-0.017517606342459437,0.0232066347061017,0.07242004664411854,0.048312295120128856
2020-05-22,-0.006753095330041955,0.014533269105718517,-0.024377195551896498,0.02953551620941967,0.008588598794374982,-0.044847604170721485,-0.00586749311719806,0.006304340447071892,-0.013855672580682168,0.02731830420825467
2020-05-26,-0.005252840378272906,-0.03903751359194823,0.01602404530497429,-0.0171902272932195,-0.005093651450943789,0.005653279349720178,0.012003333864484392,-0.022078335901231073,0.028304900422639858,0.007358758138125435
2020-05-27,0.014984985548196423,0.03156053069576008,0.0583862284067058,0.03593456547363071,0.01021142789271903,0.08557241829903245,0.030185949104750014,-0.01813140883219571,0.002344479905226549,-0.006401300168047894
2020-05-28,0.01830190534114613,-0.0004987722769766253,0.0450072681751862,0.002760577352078643,0.005913198134669482,0.024780698545116987,0.06225159318978464,0.018022513837406762,-0.007837000135832292,0.014802508655218006
2020-05-29,-0.005346183603651128,-0.016069246979031775,0.006747940939122719,-0.00993611297620692,0.023309023554372126,0.015483013966619748,0.02911356475364965,0.03246649954874382,0.034539722126881243,0.023748220856194654
2020-06-01,0.03749496309869369,0.03629429546128322,0.0371310359500237,0.012297313192830209,0.024581851171410173,0.021752948469769277,-0.004407666557472277,-0.018837305402603574,0.016084806218517333,0.0060125322784793335
2020-06-02,0.01004558219167634,0.0009285000569751059,0.013426353221098917,0.012148114034609058,-0.000545660042986399,0.02661389441865983,0.018467659905827934,0.016409517748293048,-0.016591736176898474,0.00943413427882971
2020-06-03,0.0038671303848736706,0.002446851827569116,0.021006571525945816,-0.009293049757228672,0.006196847812838479,0.023964216067610518,0.016625581353884724,0.0064260931225440425,-0.00279223589388138,0.004232605766619865
2020-06-04,0.02444501985717889,0.021945340084534654,-0.020307502662244566,0.008798623652530237,4.717812723573573e-05,-0.02554406248976097,-0.03234956993726834,0.03852183692120402,0.01738721477723408,-0.04943857459094397
2020-06-05,0.00120183527788577,-0.020919703885175667,0.031107312398425603,-0.005951973705323382,-0.015683938967851578,0.02652443786358694,0.02603612091233961,-0.0012132670780004749,-0.0007495643756844585,0.0029338385047896457
2020-06-08,-0.007743046426657674,0.01140792285188306,-0.017030931300082413,0.024292105029737564,0.011478090596225449,0.007252365217238861,0.006365395356899689,-0.010678859252509686,-0.011819618223673722,-0.0026278703312195856
2020-06-09,-0.020827109909808347,0.00014471896709081287,-0.02855624889702302,-0.004518668097230021,-0.002465458970361339,-0.03176644816823685,-0.00840889689927095,0.023744338490091395,0.004291382351750426,0.004761499238284917
2020-06-10,0.02251407954086763,0.017556865647442844,0.004597959749176721,-0.002441684936526199,0.006199674297027454,0.012686199244736535,-0.007105763819207234,-0.0032002859743390463,0.0027669507578935246,-0.0037218452957683487
2020-06-11,-0.022156362243039757,-0.01968258099123523,-0.023720239419969348,-0.016763354996052613,-0.006009846100971873,-0.03385264176984593,-0.017155524252183252,-0.052438069797305115,-0.02441003755606754,-0.015616868706867385
2020-06-12,0.03269126785991447,-0.013708100759781933,0.014503016298727744,-0.017049162974300418,0.00016611696815561596,0.008607570727667588,-0.004362163621427418,0.013525937411310307,-0.0018034456646974831,0.01647247064083075
2020-06-15,0.016077351494654713,-0.004718111050841596,-0.03405064178704131,-0.006523684834832286,-0.010950648409191808,-0.038802471108929086,-0.029022408608990354,0.011802485360513142,-0.035165007445609985,-0.011764703090421625
2020-06-16,0.0019491206255427967,0.007802385094601651,0.04180488193954955,0.01965875746308959,-0.003821479697740011,0.03516437447556976,-0.0054040492103099545,-0.0049525907692787325,-0.011821950066194941,0.002160509884533261
2020-06-17,-0.0014537445326051135,0.0009771325242139916,-0.01132196646957839,0.003487894411889077,0.0009145405283873666,-0.002920277235938889,-0.011518187302820237,0.004643796186176423,-0.020754399360640306,-0.01635043166988854
2020-06-18,0.024792900703369453,-0.004748108746761968,0.04072189034708314,0.014461817962899982,-0.0062263439853958375,0.028966695186410703,0.013304023432104286,-0.0028868890944172888,0.029366025949360962,0.001503255983854064
2020-06-19,0.06062823654762161,0.0031841617995866343,0.013052279539157214,-0.011765259281981043,0.019980916055017426,0.03297295469663613,0.001727203936073083,0.007919026747856998,-0.013759855238712532,0.01534033176191306
2020-06-22,-0.0075594398971623265,-0.008176713149602614,-0.004461409311526339,-0.0026255134099363317,0.003839251689413667,0.010255097535388948,0.010245793776346013,0.010394507468160005,0.005148228649991732,0.018109345278960166
2020-06-23,-0.01456606027140305,0.003617922266918781,0.013085317729289461,0.0238015962417198,0.025913250737606777,0.023128634621942007,0.06418015074046153,0.014592972774474348,0.0045842511475945626,0.01903516529431799
2020-06-24,0.0040303884143001725,0.003384318899846307,-0.009446811551680983,-0.009060652327911261,-0.01196877213104542,-0.07749812756407326,-0.012531548366072818,-0.032596819801889956,0.03177379367168114,0.036930426888499096
2020-06-25,-0.005775180902317697,-0.012862646254280014,-0.0036385061776084806,-0.019298718149431095,0.019914687840157104,0.008296441050909743,-0.013114863928134653,0.006686972468414848,0.052048953141096206,-0.03390635652992697
2020-06-26,0.013730355558679866,0.049708559820628266,0.02656978212256511,0.06587572133547212,-0.008758138258564025,-0.005427773800009569,0.020050074660587735,-0.015916056354458898,-0.03473794293709327,-0.0013331714801462103
2020-06-29,-0.010678963626735776,-0.00815079024187268,0.018382729736414343,-0.022231274223231266,0.013257725354004997,-0.017336480140237025,-0.02696613171624749,0.004262210282611603,0.010447256315652718,0.0030780236115596857
2020-06-30,-0.011116835059296898,-0.009321524684895771,-0.009524412439058742,0.005723527010526666,-0.001352225618343226,0.02404539772288575,0.007499178296540505,-0.018954424350180004,-0.013268955087822812,-0.002663015360162933
2020-07-01,0.019467759470988468,0.004743133444742,0.017438687457464883,-0.005518406168461661,-0.004413398108053271,0.035223863598291195,-0.020718725567436414,-0.01020086740239362,0.04151029172018162,0.0003258286853387358
2020-07-02,0.017068871607555335,0.030643840004559084,0.004415959750749818,0.03319080604376145,-0.008630006682678827,-0.003301733009227651,0.018225196162037202,0.010306505810092917,0.014434491947098848,-0.0009187824938882959
2020-07-03,0.015529091568740624,0.019509702982961265,-0.014283877206698756,0.008030045924004872,0.010149118559693455,-0.00511151334383431,0.003129128029123041,0.008106749356528102,0.00822438942909449,0.005440481510602377
2020-07-06,0.03511637467471234,0.02848178146189367,0.026690487995656213,0.0017030378231883542,-0.005581778357837558,0.0023517898681026583,0.007333376615639171,0.007000741445291697,0.012084987349635609,0.007754465254676664
2020-07-07,-0.015427804860631543,0.002956154961201213,0.0019473422314829647,0.03870466594307702,-0.003452741375703919,0.03849237873398552,-0.008022105677817528,-0.0019804272945720004,-0.028170897585168164,0.0213636037788754
2020-07-08,-0.014055308640413277,-0.022724254837607226,0.004694030525173833,-0.02479659960322396,0.014700272900938841,-0.019060907329670605,-0.0024934518019388975,0.006758521367607125,0.010497948565243404,-0.034676973500016625
2020-07-09,0.014493993078984925,-0.0065786610202946535,0.01306336596427221,0.008995258058349158,-0.004676925610888686,0.003787229185555421,0.003923213994258654,-0.0011404647301810488,-0.004339358462559408,0.018217078045362614
2020-07-10,0.02906504393145048,0.008132373288609282,-0.01780284652390107,0.00019175751745658304,0.02179785877293841,-0.027372574896271228,-0.013638320052446216,0.024492645943466097,-0.005644054507467531,-0.008039219473309586
2020-07-13,0.0298733264746961,-0.0010579430736758118,-0.0227431013139343,0.019254362675722815,0.01846804537426798,-0.01890949985027249,-0.004300386410551179,0.011674788860216006,0.01633117975606379,0.0012613461599291296
2020-07-14,-0.0093458611257964,-0.021881949640014,-0.020009237196390584,-0.017465340146546326,-0.013555975355955888,-0.023029203890106494,-0.01656695058634021,-0.015325907003292125,-0.008387477830995462,-0.010165113249151744
2020-07-15,-0.03882439762339426,0.028123405524068883,-0.005397786081947067,0.059117806454465946,0.017916687039614826,0.0007234175101500706,-0.000767203849375905,0.006077833554160586,0.014191735939348511,-0.009970156107373522
2020-07-16,-0.0003253988177622722,0.002621233784488026,0.00888619171797705,0.09197324732932083,0.0055667331676912644,-0.003331182963474815,0.009763761159808893,0.009248073449131604,-0.024711418224928852,0.012809092413966976
