Price,Close,High,Low,Open,Volume,Close_diff,LogReturn,Volatility
Ticker,ITC.NS,ITC.NS,ITC.NS,ITC.NS,ITC.NS,,,
Date,,,,,,,,
2020-01-01,191.7228240966797,192.12543396476454,190.91760436050998,192.12543396476454,4208837,,,
2020-01-02,193.13198852539062,194.01772300025272,191.7228537690064,191.8033683830775,8402979,1.4091644287109375,0.0073231290350039375,
2020-01-03,192.04490661621094,194.05795595181064,191.642296749091,194.05795595181064,9284478,-1.0870819091796875,-0.005644600230332766,
2020-01-06,189.3071746826172,191.883875514339,189.22664779016264,191.23969723473886,7636617,-2.73773193359375,-0.014358274685976011,
2020-01-07,189.50845336914062,191.56175368876393,188.90453861944508,190.07210467818777,8416741,0.2012786865234375,0.0010626737154441012,
2020-01-08,188.5824432373047,189.87079961701147,187.81748701227497,188.4214017615106,7043211,-0.9260101318359375,-0.004898356409507964,
2020-01-09,189.8708038330078,190.5149820371649,189.26688907036257,189.70976235363787,9452653,1.288360595703125,0.00680858511691473,
2020-01-10,191.64230346679688,192.24621828864602,190.67604220917394,191.32022047648206,9973746,1.7714996337890625,0.009286770659560344,
2020-01-13,192.64881896972656,193.65534362474082,191.84359924571515,192.044904176718,12243639,1.0065155029296875,0.0052383089055110625,
2020-01-14,195.8697052001953,196.31257852232076,191.88386987442323,193.45404593770576,11843444,3.22088623046875,0.016580728178470394,
2020-01-15,195.1852569580078,195.6683937089975,194.13848114199342,195.30604728909424,5476729,-0.6844482421875,-0.003500525539056548,
2020-01-16,193.8566436767578,196.39308082888547,193.3332557839942,195.26577815831263,9369668,-1.32861328125,-0.006830207462251746,
2020-01-17,193.21243286132812,194.94366230432792,192.76955964164557,193.85661097298674,7392403,-0.6442108154296875,-0.003328663793102859,
2020-01-20,194.7826385498047,195.86969004850644,193.29298949184306,193.29298949184306,8020816,1.5702056884765625,0.008093990756750656,
2020-01-21,192.004638671875,194.42029781797535,191.6422922572955,194.42029781797535,9571070,-2.7779998779296875,-0.014364731263667527,
2020-01-22,191.68255615234375,192.93064917144056,190.91759987827726,192.93064917144056,7654918,-0.32208251953125,-0.001678881127798663,
2020-01-23,191.56175231933594,192.2461939454355,190.7565326588315,191.72280608077838,6120434,-0.1208038330078125,-0.0006304272984017695,
2020-01-24,191.76307678222656,192.52804536702598,190.83707899292375,191.15916197528693,6801874,0.201324462890625,0.0010504119019563276,
2020-01-27,188.90457153320312,191.15917716222248,188.66300313389985,190.83709415427091,6837613,-2.8585052490234375,-0.01501865993538776,
2020-01-28,185.804443359375,189.95131984579086,185.60313843699214,189.02532211750068,14582907,-3.100128173828125,-0.016547234188195446,
2020-01-29,190.55523681640625,191.36045651524873,186.1265284727725,186.4083602820384,20469708,4.75079345703125,0.02524736874137849,0.010840548540265884
2020-01-30,188.46168518066406,190.8370809888008,187.6162019847704,190.79681754391476,10394149,-2.0935516357421875,-0.011047384992260644,0.010937990926304696
2020-01-31,189.34742736816406,191.9643916672039,188.4616929774194,189.83056415342756,18455880,0.8857421875,0.004688843020729365,0.010962215842883294
2020-02-03,167.16363525390625,174.65216955825704,165.0700588609976,173.12225685421697,79764370,-22.183792114257812,-0.12461038311219158,0.029772015787950648
2020-02-04,173.6456298828125,175.21581818586273,168.41170163711973,169.7403215638024,35767812,6.48199462890625,0.03804342814052837,0.031354435806758015
2020-02-05,174.28981018066406,175.13529336458737,170.30397492694357,174.16903213439423,21253607,0.6441802978515625,0.0037028767967956875,0.03140576548487662
2020-02-06,171.95468139648438,177.0678194764258,170.54554682311274,175.53790685429368,27388582,-2.3351287841796875,-0.013488527589005941,0.031368045779103446
